PlatformID,DateTimeNZST,Load
CAW-2022017-IOT,13/06/2022 08:09:15:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:16:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:17:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:18:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:19:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:20:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:21:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:22:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:23:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:24:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:25:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:26:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:27:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:28:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:29:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:30:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:31:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:32:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:33:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:34:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:35:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:36:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:37:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:38:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:39:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:40:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:41:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:42:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:43:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:44:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:45:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:46:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:47:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:48:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:49:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:50:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:51:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:52:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:53:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:54:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:55:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:56:005,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:57:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:58:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:09:59:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:00:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:01:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:02:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:03:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:04:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:05:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:06:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:07:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:08:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:09:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:10:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:11:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:12:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:13:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:14:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:15:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:16:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:17:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:18:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:19:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:20:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:21:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:22:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:23:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:24:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:25:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:26:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:27:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:28:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:29:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:30:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:31:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:32:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:33:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:34:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:35:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:36:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:37:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:38:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:39:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:40:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:41:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:42:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:43:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:44:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:45:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:46:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:47:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:48:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:49:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:50:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:51:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:52:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:53:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:54:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:55:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:56:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:57:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:58:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:10:59:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:00:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:01:006,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:02:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:03:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:04:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:05:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:06:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:07:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:08:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:09:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:10:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:11:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:12:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:13:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:14:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:15:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:16:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:17:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:18:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:19:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:20:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:21:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:22:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:23:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:24:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:25:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:26:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:27:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:28:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:29:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:30:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:31:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:32:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:33:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:34:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:35:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:36:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:37:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:38:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:39:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:40:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:41:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:42:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:43:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:44:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:45:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:46:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:47:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:48:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:49:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:50:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:51:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:52:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:53:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:54:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:55:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:56:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:57:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:58:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:11:59:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:00:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:01:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:02:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:03:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:04:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:05:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:06:007,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:07:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:08:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:09:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:10:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:11:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:12:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:13:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:14:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:15:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:16:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:17:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:18:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:19:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:20:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:21:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:22:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:23:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:24:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:25:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:26:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:27:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:28:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:29:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:30:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:31:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:32:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:33:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:34:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:35:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:36:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:37:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:38:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:39:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:40:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:41:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:42:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:43:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:44:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:45:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:46:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:47:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:48:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:49:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:50:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:51:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:52:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:53:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:54:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:55:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:56:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:57:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:58:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:12:59:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:00:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:01:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:02:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:03:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:04:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:05:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:06:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:07:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:08:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:09:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:10:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:11:008,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:12:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:13:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:14:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:15:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:16:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:17:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:18:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:19:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:20:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:21:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:22:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:23:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:24:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:25:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:26:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:27:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:28:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:29:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:30:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:31:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:32:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:33:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:34:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:35:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:36:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:37:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:38:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:39:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:40:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:41:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:42:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:43:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:44:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:45:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:46:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:47:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:48:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:49:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:50:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:51:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:52:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:53:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:54:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:55:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:56:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:57:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:58:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:13:59:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:00:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:01:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:02:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:03:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:04:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:05:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:06:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:07:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:08:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:09:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:10:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:11:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:12:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:13:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:14:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:15:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:16:009,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:17:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:18:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:19:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:20:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:21:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:22:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:23:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:24:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:25:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:26:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:27:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:28:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:29:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:30:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:31:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:32:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:33:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:34:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:35:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:36:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:37:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:38:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:39:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:40:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:41:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:42:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:43:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:44:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:45:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:46:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:47:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:48:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:49:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:50:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:51:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:52:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:53:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:54:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:55:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:56:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:57:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:58:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:14:59:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:00:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:01:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:02:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:03:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:04:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:05:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:06:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:07:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:08:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:09:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:10:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:11:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:12:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:13:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:14:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:15:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:16:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:17:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:18:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:19:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:20:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:21:010,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:22:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:23:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:24:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:25:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:26:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:27:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:28:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:29:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:30:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:31:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:32:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:33:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:34:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:35:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:36:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:37:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:38:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:39:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:40:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:41:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:42:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:43:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:44:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:45:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:46:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:47:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:48:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:49:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:50:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:51:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:52:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:53:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:54:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:55:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:56:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:57:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:58:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:15:59:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:00:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:01:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:02:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:03:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:04:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:05:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:06:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:07:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:08:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:09:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:10:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:11:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:12:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:13:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:14:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:15:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:16:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:17:011,-000000.00
